date,open,close,market,day
2017-06-13,2680.91,2717.02,43934100000,624
2017-06-14,2716.88,2506.37,44528300000,625
2017-06-15,2499.58,2464.58,40971300000,626
2017-06-16,2469.57,2518.56,40484100000,627
2017-06-17,2514.01,2655.88,41217200000,628
2017-06-18,2655.35,2548.29,43539300000,629
2017-06-19,2549.03,2589.6,41800600000,630
2017-06-20,2591.26,2721.79,42498000000,631
2017-06-21,2709.43,2689.1,44440800000,632
2017-06-22,2691.03,2705.41,44143700000,633
2017-06-23,2707.34,2744.91,44415900000,634
2017-06-24,2738.52,2608.72,44932900000,635
2017-06-25,2607.25,2589.41,42783800000,636
2017-06-26,2590.57,2478.45,42514000000,637
2017-06-27,2478.45,2552.45,40677900000,638
2017-06-28,2553.03,2574.79,41906700000,639
2017-06-29,2567.56,2539.32,42150300000,640
2017-06-30,2539.24,2480.84,41689100000,641
2017-07-01,2492.6,2434.55,40928200000,642
2017-07-02,2436.4,2506.47,40010500000,643
2017-07-03,2498.56,2564.06,41037200000,644
2017-07-04,2561.0,2601.64,42067900000,645
2017-07-05,2602.87,2601.99,42760800000,646
2017-07-06,2608.1,2608.56,42851400000,647
2017-07-07,2608.59,2518.66,42864200000,648
2017-07-08,2520.27,2571.34,41417700000,649
2017-07-09,2572.61,2518.44,42283200000,650
2017-07-10,2525.25,2372.56,41509000000,651
2017-07-11,2385.89,2337.79,39224200000,652
2017-07-12,2332.77,2398.84,38355900000,653
2017-07-13,2402.7,2357.9,39511000000,654
2017-07-14,2360.59,2233.34,38823100000,655
2017-07-15,2230.12,1998.86,36681300000,656
2017-07-16,1991.98,1929.82,32767600000,657
2017-07-17,1932.62,2228.41,31795000000,658
2017-07-18,2233.52,2318.88,36749400000,659
2017-07-19,2323.08,2273.43,38227800000,660
2017-07-20,2269.89,2817.6,37356800000,661
2017-07-21,2838.41,2667.76,46719000000,662
2017-07-22,2668.63,2810.12,43929600000,663
2017-07-23,2808.1,2730.4,46231100000,664
2017-07-24,2732.7,2754.86,44995600000,665
2017-07-25,2757.5,2576.48,45410100000,666
2017-07-26,2577.77,2529.45,42455000000,667
2017-07-27,2538.71,2671.78,41816500000,668
2017-07-28,2679.73,2809.01,44144400000,669
2017-07-29,2807.02,2726.45,46246700000,670
2017-07-30,2724.39,2757.18,44890700000,671
2017-07-31,2763.24,2875.34,45535800000,672
2017-08-01,2871.3,2718.26,47321800000,673
2017-08-02,2727.13,2710.67,44950800000,674
2017-08-03,2709.56,2804.73,44666400000,675
2017-08-04,2806.93,2895.89,46276200000,676
2017-08-05,2897.63,3252.91,47778200000,677
2017-08-06,3257.61,3213.94,53720900000,678
2017-08-07,3212.78,3378.94,52987300000,679
2017-08-08,3370.22,3419.94,55590300000,680
2017-08-09,3420.4,3342.47,56424900000,681
2017-08-10,3341.84,3381.28,55134700000,682
2017-08-11,3373.82,3650.62,55668000000,683
2017-08-12,3650.63,3884.71,60242100000,684
2017-08-13,3880.04,4073.26,64034100000,685
2017-08-14,4066.1,4325.13,67112300000,686
2017-08-15,4326.99,4181.93,71425500000,687
2017-08-16,4200.34,4376.63,69342700000,688
2017-08-17,4384.44,4331.69,72389100000,689
2017-08-18,4324.34,4160.62,71406500000,690
2017-08-19,4137.75,4193.7,68333100000,691
2017-08-20,4189.31,4087.66,69192700000,692
2017-08-21,4090.48,4001.74,67567100000,693
2017-08-22,3998.35,4100.52,66051000000,694
2017-08-23,4089.01,4151.52,67553000000,695
2017-08-24,4137.6,4334.68,68363900000,696
2017-08-25,4332.82,4371.6,71595100000,697
2017-08-26,4372.06,4352.4,72249100000,698
2017-08-27,4345.1,4382.88,71809200000,699
2017-08-28,4384.45,4382.66,72467900000,700
2017-08-29,4389.21,4579.02,72553800000,701
2017-08-30,4570.36,4565.3,75556600000,702
2017-08-31,4555.59,4703.39,75322300000,703
2017-09-01,4701.76,4892.01,77748400000,704
2017-09-02,4901.42,4578.77,81060600000,705
2017-09-03,4585.27,4582.96,75841700000,706
2017-09-04,4591.63,4236.31,75955500000,707
2017-09-05,4228.29,4376.53,69954400000,708
2017-09-06,4376.59,4597.12,72418700000,709
2017-09-07,4589.14,4599.88,75945000000,710
2017-09-08,4605.16,4228.75,76220200000,711
2017-09-09,4229.81,4226.06,70017200000,712
2017-09-10,4229.34,4122.94,70018100000,713
2017-09-11,4122.47,4161.27,68256000000,714
2017-09-12,4168.88,4130.81,69033400000,715
2017-09-13,4131.98,3882.59,68432200000,716
2017-09-14,3875.37,3154.95,64191600000,717
2017-09-15,3166.3,3637.52,52453500000,718
2017-09-16,3637.75,3625.04,60271600000,719
2017-09-17,3606.28,3582.88,59757800000,720
2017-09-18,3591.09,4065.2,59514100000,721
2017-09-19,4073.79,3924.97,67520300000,722
2017-09-20,3916.36,3905.95,64918500000,723
2017-09-21,3901.47,3631.04,64677600000,724
2017-09-22,3628.02,3630.7,60152300000,725
2017-09-23,3629.92,3792.4,60190000000,726
2017-09-24,3796.15,3682.84,62954300000,727
2017-09-25,3681.58,3926.07,61061100000,728
2017-09-26,3928.41,3892.35,65161000000,729
2017-09-27,3892.94,4200.67,64579200000,730
2017-09-28,4197.13,4174.73,69633200000,731
2017-09-29,4171.62,4163.07,69219200000,732
2017-09-30,4166.11,4338.71,69136600000,733
2017-10-01,4341.05,4403.74,72047300000,734
2017-10-02,4395.81,4409.32,72963200000,735
2017-10-03,4408.46,4317.48,73181300000,736
2017-10-04,4319.37,4229.36,71712500000,737
2017-10-05,4229.88,4328.41,70233700000,738
2017-10-06,4324.46,4370.81,71810600000,739
2017-10-07,4369.35,4426.89,72565100000,740
2017-10-08,4429.67,4610.48,73575400000,741
2017-10-09,4614.52,4772.02,76656500000,742
2017-10-10,4776.21,4781.99,79351800000,743
2017-10-11,4789.25,4826.48,79578200000,744
2017-10-12,4829.58,5446.91,80256700000,745
2017-10-13,5464.16,5647.21,90812400000,746
2017-10-14,5643.53,5831.79,93803000000,747
2017-10-15,5835.96,5678.19,97011900000,748
2017-10-16,5687.57,5725.59,94559000000,749
2017-10-17,5741.58,5605.51,95469300000,750
2017-10-18,5603.82,5590.69,93190200000,751
2017-10-19,5583.74,5708.52,92867000000,752
2017-10-20,5708.11,6011.45,94947900000,753
2017-10-21,5996.79,6031.6,99763200000,754
2017-10-22,6036.66,6008.42,100438000000,755
2017-10-23,6006.0,5930.32,99941600000,756
2017-10-24,5935.52,5526.64,98781600000,757
2017-10-25,5524.6,5750.8,91954200000,758
2017-10-26,5747.95,5904.83,95685100000,759
2017-10-27,5899.74,5780.9,98225400000,760
2017-10-28,5787.82,5753.09,96369600000,761
2017-10-29,5754.44,6153.85,95819800000,762
2017-10-30,6114.85,6130.53,101833000000,763
2017-10-31,6132.02,6468.4,102130000000,764
2017-11-01,6440.97,6767.31,107287000000,765
2017-11-02,6777.77,7078.5,112910000000,766
2017-11-03,7087.53,7207.76,118084000000,767
2017-11-04,7164.48,7379.95,119376000000,768
2017-11-05,7404.52,7407.41,123388000000,769
2017-11-06,7403.22,7022.76,123379000000,770
2017-11-07,7023.1,7144.38,117056000000,771
2017-11-08,7141.38,7459.69,119041000000,772
2017-11-09,7446.83,7143.58,124146000000,773
2017-11-10,7173.73,6618.14,119607000000,774
2017-11-11,6618.61,6357.6,110362000000,775
2017-11-12,6295.45,5950.07,104980000000,776
2017-11-13,5938.25,6559.49,99029000000,777
2017-11-14,6561.48,6635.75,109434000000,778
2017-11-15,6634.76,7315.54,110667000000,779
2017-11-16,7323.24,7871.69,122164000000,780
2017-11-17,7853.57,7708.99,131026000000,781
2017-11-18,7697.21,7790.15,128425000000,782
2017-11-19,7766.03,8036.49,129595000000,783
2017-11-20,8039.07,8200.64,134167000000,784
2017-11-21,8205.74,8071.26,136967000000,785
2017-11-22,8077.95,8253.55,134851000000,786
2017-11-23,8232.38,8038.77,137444000000,787
2017-11-24,8074.02,8253.69,134816000000,788
2017-11-25,8241.71,8790.92,137632000000,789
2017-11-26,8789.04,9330.55,146789000000,790
2017-11-27,9352.72,9818.35,156221000000,791
2017-11-28,9823.43,10058.8,164104000000,792
2017-11-29,10077.4,9888.61,168367000000,793
2017-11-30,9906.79,10233.6,165537000000,794
2017-12-01,10198.6,10975.6,170436000000,795
2017-12-02,10978.3,11074.6,183490000000,796
2017-12-03,11082.7,11323.2,185258000000,797
2017-12-04,11315.4,11657.2,189172000000,798
2017-12-05,11685.7,11916.7,195389000000,799
2017-12-06,11923.4,14291.5,199390000000,800
2017-12-07,14266.1,17899.7,238600000000,801
2017-12-08,17802.9,16569.4,297787000000,802
2017-12-09,16523.3,15178.2,276415000000,803
2017-12-10,15168.4,15455.4,253782000000,804
2017-12-11,15427.4,16936.8,258147000000,805
2017-12-12,16919.8,17415.4,283155000000,806
2017-12-13,17500.0,16408.2,292900000000,807
2017-12-14,16384.6,16564.0,274269000000,808
2017-12-15,16601.3,17706.9,277936000000,809
2017-12-16,17760.3,19497.4,297376000000,810
2017-12-17,19475.8,19140.8,326141000000,811
2017-12-18,19106.4,19114.2,320000000000,812
2017-12-19,19118.3,17776.7,320242000000,813
2017-12-20,17760.3,16624.6,297526000000,814
2017-12-21,16642.4,15802.9,278827000000,815
2017-12-22,15898.0,13831.8,266381000000,816
2017-12-23,13948.7,14699.2,233748000000,817
2017-12-24,14608.2,13925.8,244824000000,818
2017-12-25,13995.9,14026.6,234590000000,819
2017-12-26,14036.6,16099.8,235294000000,820
2017-12-27,16163.5,15838.5,270976000000,821
2017-12-28,15864.1,14606.5,265988000000,822
2017-12-29,14695.8,14656.2,246428000000,823
2017-12-30,14681.9,12952.2,246224000000,824
2017-12-31,12897.7,14156.4,216326000000,825
2018-01-01,14112.2,13657.2,236725000000,826
2018-01-02,13625.0,14982.1,228579000000,827
2018-01-03,14978.2,15201.0,251312000000,828
2018-01-04,15270.7,15599.2,256250000000,829
2018-01-05,15477.2,17429.5,259748000000,830
2018-01-06,17462.1,17527.0,293091000000,831
2018-01-07,17527.3,16477.6,294222000000,832
2018-01-08,16476.2,15170.1,276612000000,833
2018-01-09,15123.7,14595.4,253935000000,834
2018-01-10,14588.5,14973.3,244981000000,835
